sep=; 
"codigo_nacional";"nombre";"site";"propietario";"latitud";"longitud";"altura_metros";"codigo_OMM";"codigo_OACI";"obs_meteorologicas";"region_meteo";"comuna";"provincia";"region"
370005;"Los Quilales fundo";"Los Quilales fundo";"Dirección Meteorológica de Chile";-37.2575;-72.55778;104;NA;NA;4017;"Región de Del Biobío";"Yumbel";"Biobio";"VII"
370006;"Fundo Las Colmenas (Ex La Palma hacienda)";"Fundo Las Colmenas (Ex La Palma hacienda)";"Dirección Meteorológica de Chile";-37.26583;-72.585;106;NA;NA;6573;"Región de Del Biobío";"Yumbel";"Biobio";"VII"
370007;"Santa Juana Sendos";"Santa Juana Sendos";"Dirección Meteorológica de Chile";-37.16722;-72.94555;50;NA;NA;8737;"Región de Del Biobío";"Nacimiento";"Biobio";"VII"
370008;"Tucapel retén";"Tucapel retén";"Dirección Meteorológica de Chile";-37.2925;-71.94944;344;NA;NA;4017;"Región de Del Biobío";"Tucapel";"Biobio";"VII"
370009;"El Torreón";"El Torreón";"Dirección Meteorológica de Chile";-37.39389;-72.93972;225;NA;NA;12711;"Región de Del Biobío";"Yumbel";"Biobio";"VII"
370010;"Curanilahue";"Curanilahue";"Dirección Meteorológica de Chile";-37.48528;-73.33028;145;NA;NA;12764;"Región de Del Biobío";"Curanilahue";"Arauco";"VII"
370011;"Los Ángeles - Human I.N.I.A";"Los Ángeles - Human I.N.I.A";"Instituto de Investigación Agropecuaria";-37.43361;-72.24389;195;85702;NA;2922;"Región de Del Biobío";"Los Angeles";"Biobio";"VII"
370012;"Nacimiento, Los Ángeles";"Nacimiento, Los Ángeles";"Dirección Meteorológica de Chile";-37.49556;-72.68972;75;NA;NA;1826;"Región de Del Biobío";"Los Angeles";"Biobio";"VII"
370013;"Dimilhue fundo";"Dimilhue fundo";"Dirección Meteorológica de Chile";-37.53583;-71.875;369;NA;NA;4412;"Región de Del Biobío";"Quilleco";"Biobio";"VII"
370014;"Colonia San Gerardo";"Colonia San Gerardo";"Dirección Meteorológica de Chile";-37.54083;-71.85833;382;NA;NA;3652;"Región de Del Biobío";"Los Angeles";"Biobio";"VII"
370015;"Villucura retén";"Villucura retén";"Dirección Meteorológica de Chile";-37.55555;-71.91222;458;NA;NA;17867;"Región de Del Biobío";"Santa Barbara";"Biobio";"VII"
370016;"El Huachi";"El Huachi";"Dirección Meteorológica de Chile";-37.66944;-71.82861;373;NA;NA;5113;"Región de Del Biobío";"Yumbel";"Biobio";"VII"
370017;"El Tambillo fundo";"El Tambillo fundo";"Dirección Meteorológica de Chile";-37.54944;-72.65833;98;NA;NA;21336;"Región de Del Biobío";"Nacimiento";"Biobio";"VII"
370018;"Lebu Essbio";"Lebu Essbio";"Dirección Meteorológica de Chile";-37.61528;-73.6575;59;NA;NA;26984;"Región de Del Biobío";"Lebu";"Arauco";"VII"
370019;"Santa Bárbara Essbio";"Santa Bárbara Essbio";"Dirección Meteorológica de Chile";-37.67139;-72.0125;227;NA;NA;18490;"Región de Del Biobío";"Santa Barbara";"Biobio";"VII"
370020;"Quilaco";"Quilaco";"Dirección Meteorológica de Chile";-37.7;-72.01667;250;NA;NA;2893;"Región de Del Biobío";"Mulchen";"Biobio";"VII"
370021;"Mulchén Essbio";"Mulchén Essbio";"Dirección Meteorológica de Chile";-37.75389;-72.19639;174;NA;NA;19695;"Región de Del Biobío";"Mulchen";"Biobio";"VII"
370026;"Contulmo Escuela Agrícola";"Contulmo Escuela Agrícola";"Dirección Meteorológica de Chile";-38.01722;-73.23083;44;NA;NA;2902;"Región de Del Biobío";"Contulmo";"Arauco";"VII"
370027;"Antuco retén";"Antuco retén";"Dirección Meteorológica de Chile";-37.33111;-71.67667;560;NA;NA;6423;"Región de Del Biobío";"Antuco";"Biobio";"VII"
370028;"Los Ángeles Sendos";"Los Ángeles Sendos";"Dirección Meteorológica de Chile";-37.46667;-72.35;160;NA;NA;2556;"Región de Del Biobío";"Los Angeles";"Biobio";"VII"
370030;"Cañete comisaría";"Cañete comisaría";"Dirección Meteorológica de Chile";-37.80056;-73.39805;77;NA;NA;3652;"Región de Del Biobío";"Canete";"Arauco";"VII"
370033;"María Dolores, Los Angeles Ad.";"María Dolores, Los Angeles Ad.";"Dirección Meteorológica de Chile";-37.40278;-72.4225;120;85703;NA;178158;"Región de Del Biobío";"Los Angeles";"Biobio";"VII"
370034;"Hijuela Tres Pueblas";"Hijuela Tres Pueblas";"Dirección Meteorológica de Chile";-37.54111;-72.83139;87;NA;NA;802;"Región de Del Biobío";"Nacimiento";"Biobio";"VII"
370036;"El Huertón liceo agrícola, Los Ángeles";"El Huertón liceo agrícola, Los Ángeles";"Dirección Meteorológica de Chile";-37.45694;-72.275;173;85704;NA;190510;"Región de Del Biobío";"Los Angeles";"Biobio";"VII"
370042;"Coronel";"Coronel";"Instituto de Investigación Agropecuaria";-37.00472;-73.14028;57;NA;NA;14261;"Región de Del Biobío";"Coronel";"Concepcion";"VII"
370054;"Lebu";"Lebu";"Instituto de Investigación Agropecuaria";-37.6825;-73.52222;194;NA;NA;43174;"Región de Del Biobío";"Los Angeles";"Biobio";"VII"
370065;"Cañete";"Cañete";"Instituto de Investigación Agropecuaria";-37.89194;-73.41167;36;NA;NA;47983;"Región de Del Biobío";"Canete";"Arauco";"VII"
370069;"Los Angeles";"Los Angeles";"Fundación para el Desarrollo Frutícola";-37.4475;-72.51722;106;NA;NA;6639;"Región de Del Biobío";"Los Angeles";"Biobio";"VII"
370070;"Los Angeles, Las Viñas";"Los Angeles, Las Viñas";"Fundación para el Desarrollo Frutícola";-37.50139;-72.30056;158;NA;NA;6162;"Región de Del Biobío";"Los Angeles";"Biobio";"VII"
370071;"Mulchén, Negrete";"Mulchén, Negrete";"Fundación para el Desarrollo Frutícola";-37.59528;-72.46667;96;NA;NA;19934;"Región de Del Biobío";"Mulchen";"Biobio";"VII"
370072;"Mulchén";"Mulchén";"Fundación para el Desarrollo Frutícola";-37.70361;-72.21694;184;NA;NA;19967;"Región de Del Biobío";"Mulchen";"Biobio";"VII"
370904;"Batuco fundo, Yumbel";"Batuco fundo, Yumbel";"Dirección Meteorológica de Chile";-37.16667;-72.43333;125;NA;NA;3354;"Región de Del Biobío";"Yumbel";"Biobio";"VII"
380004;"Isla Mocha";"Isla Mocha";"Dirección Meteorológica de Chile";-38.37583;-73.87083;13;85732;NA;7283;"Región de Del Biobío";"Lebu";"Arauco";"VII"
380016;"Contulmo";"Contulmo";"Dirección Meteorológica de Chile";-38.03361;-73.225;110;NA;NA;6488;"Región de Del Biobío";"Contulmo";"Arauco";"VII"
380042;"Ponotro";"Ponotro";"Instituto de Investigación Agropecuaria";-38.27528;-73.49861;143;NA;NA;52280;"Región de Del Biobío";"Tirua";"Arauco";"VII"
370022;"Angol Los Estanques";"Angol Los Estanques";"Dirección Meteorológica de Chile";-37.805;-72.7025;82;NA;NA;7304;"Región de De La Araucanía";"Angol";"Malleco";"IX"
370023;"Huequén Angol";"Huequén Angol";"Dirección Meteorológica de Chile";-37.81833;-72.67333;81;NA;NA;10778;"Región de De La Araucanía";"Angol";"Malleco";"IX"
370024;"Los Sauces Essar";"Los Sauces Essar";"Dirección Meteorológica de Chile";-37.97472;-72.83361;152;NA;NA;35210;"Región de De La Araucanía";"Los Sauces";"Malleco";"IX"
370025;"Fundo los Sauces";"Fundo los Sauces";"Dirección Meteorológica de Chile";-37.98472;-72.83222;124;NA;NA;4017;"Región de De La Araucanía";"Los Sauces";"Malleco";"IX"
370029;"La Araucanía Angol";"La Araucanía Angol";"Dirección Meteorológica de Chile";-37.80694;-72.7125;83;NA;NA;13979;"Región de De La Araucanía";"Angol";"Malleco";"IX"
370061;"Manzanares";"Manzanares";"Instituto de Investigación Agropecuaria";-37.7725;-72.54611;88;NA;NA;53811;"Región de De La Araucanía";"Renaico";"Malleco";"IX"
370067;"Angol, Húsares";"Angol, Húsares";"Dirección Meteorológica de Chile";-37.79583;-72.68444;69;85715;NA;54586;"Región de De La Araucanía";"Angol";"Malleco";"IX"
370073;"Renaico";"Renaico";"Fundación para el Desarrollo Frutícola";-37.72611;-72.60472;88;NA;NA;18704;"Región de De La Araucanía";"Renaico";"Malleco";"IX"
370952;"Angol escuela";"Angol escuela";"Dirección Meteorológica de Chile";-37.81;-72.70083;83;NA;NA;609;"Región de De La Araucanía";"Angol";"Malleco";"IX"
380002;"Capitán Pastene tenencia";"Capitán Pastene tenencia";"Dirección Meteorológica de Chile";-38.19333;-72.99278;219;NA;NA;15054;"Región de De La Araucanía";"Lumaco";"Malleco";"IX"
380003;"Selva Oscura retén";"Selva Oscura retén";"Dirección Meteorológica de Chile";-38.36722;-72.16639;459;NA;NA;3652;"Región de De La Araucanía";"Victoria";"Malleco";"IX"
380005;"Granja Vista Hermosa";"Granja Vista Hermosa";"Dirección Meteorológica de Chile";-38.43417;-72.87361;65;NA;NA;20322;"Región de De La Araucanía";"Galvarino";"Cautin";"IX"
380006;"Lautaro Sendos";"Lautaro Sendos";"Dirección Meteorológica de Chile";-38.52167;-72.44194;236;NA;NA;3652;"Región de De La Araucanía";"Lautaro";"Cautin";"IX"
380007;"San Patricio (Retén Cherchenco)";"San Patricio (Retén Cherchenco)";"Dirección Meteorológica de Chile";-38.65805;-72.11583;394;NA;NA;8191;"Región de De La Araucanía";"Vilcun";"Cautin";"IX"
380008;"Vilcún tenencia";"Vilcún tenencia";"Dirección Meteorológica de Chile";-38.67083;-72.22389;297;NA;NA;5113;"Región de De La Araucanía";"Vilcun";"Cautin";"IX"
380009;"Carillanca I.N.I.A.";"Carillanca I.N.I.A.";"Instituto de Investigación Agropecuaria";-38.69306;-72.41722;200;85733;NA;16620;"Región de De La Araucanía";"Vilcun";"Cautin";"IX"
380010;"Carahue Essar";"Carahue Essar";"Dirección Meteorológica de Chile";-38.71083;-73.15444;72;NA;NA;20243;"Región de De La Araucanía";"Carahue";"Cautin";"IX"
380011;"Nueva Imperial Essar";"Nueva Imperial Essar";"Dirección Meteorológica de Chile";-38.73889;-72.95028;53;NA;NA;18141;"Región de De La Araucanía";"Nueva Imperial";"Cautin";"IX"
380012;"Padre las Casas";"Padre las Casas";"Dirección Meteorológica de Chile";-38.75778;-72.59417;111;NA;NA;3652;"Región de De La Araucanía";"Padre Las Casas";"Cautin";"IX"
380013;"Maquehue, Temuco Ad.";"Maquehue, Temuco Ad.";"Dirección Meteorológica de Chile";-38.76778;-72.63194;86;85743;NA;744229;"Región de De La Araucanía";"Temuco";"Cautin";"IX"
380014;"Los Confines club aéreo";"Los Confines club aéreo";"Dirección Meteorológica de Chile";-37.7975;-72.68694;82;NA;NA;2436;"Región de De La Araucanía";"Angol";"Malleco";"IX"
380015;"Cunco Sendos";"Cunco Sendos";"Dirección Meteorológica de Chile";-38.92944;-72.02444;372;NA;NA;14825;"Región de De La Araucanía";"Cunco";"Cautin";"IX"
380017;"Galvarino Hospital";"Galvarino Hospital";"Dirección Meteorológica de Chile";-38.41028;-72.78389;52;NA;NA;33040;"Región de De La Araucanía";"Galvarino";"Cautin";"IX"
380018;"Lonquimay";"Lonquimay";"Dirección Meteorológica de Chile";-38.455;-71.36194;912;85735;NA;89306;"Región de De La Araucanía";"Lonquimay";"Malleco";"IX"
380019;"Curacautín Essar";"Curacautín Essar";"Dirección Meteorológica de Chile";-38.43861;-71.88805;536;NA;NA;17286;"Región de De La Araucanía";"Curacautin";"Malleco";"IX"
380020;"Purén los estanques";"Purén los estanques";"Dirección Meteorológica de Chile";-38.03333;-73.05;90;NA;NA;822;"Región de De La Araucanía";"Temuco";"Cautin";"IX"
380021;"La Torcaza fundo";"La Torcaza fundo";"Dirección Meteorológica de Chile";-38.89889;-72.48611;128;NA;NA;13984;"Región de De La Araucanía";"Freire";"Cautin";"IX"
380023;"Traiguén - Regimiento Miraflores";"Traiguén - Regimiento Miraflores";"Dirección Meteorológica de Chile";-38.25167;-72.66389;179;NA;NA;4713;"Región de De La Araucanía";"Traiguen";"Malleco";"IX"
380025;"Comaco - Curacautín";"Comaco - Curacautín";"Dirección Meteorológica de Chile";-38.43778;-72.01;481;NA;NA;1728;"Región de De La Araucanía";"Curacautin";"Malleco";"IX"
380028;"Temuco (Universidad Católica de Temuco - Radiación UV.)";"Temuco (Universidad Católica de Temuco - Radiación UV.)";"Dirección Meteorológica de Chile";-38.70305;-72.54917;153;NA;NA;443409;"Región de De La Araucanía";"Temuco";"Cautin";"IX"
380029;"La Araucanía Ad.";"La Araucanía Ad.";"Dirección Meteorológica de Chile";-38.93444;-72.65333;96;85744;NA;76080;"Región de De La Araucanía";"Temuco";"Cautin";"IX"
380032;"Rucamanque-UFRO";"Rucamanque-UFRO";"Dirección Meteorológica de Chile";-38.66083;-72.60555;344;85739;NA;114731;"Región de De La Araucanía";"Temuco";"Cautin";"IX"
380033;"Maquehue-UFRO";"Maquehue-UFRO";"Dirección Meteorológica de Chile";-38.83778;-72.69444;74;85745;NA;248331;"Región de De La Araucanía";"Temuco";"Cautin";"IX"
380034;"La Isla";"La Isla";"Instituto de Investigación Agropecuaria";-38.03;-72.98194;76;NA;NA;52328;"Región de De La Araucanía";"Puren";"Malleco";"IX"
380035;"Surco y Semilla";"Surco y Semilla";"Instituto de Investigación Agropecuaria";-38.0325;-72.28528;379;NA;NA;54306;"Región de De La Araucanía";"Collipulli";"Malleco";"IX"
380041;"Las Palmas";"Las Palmas";"Instituto de Investigación Agropecuaria";-38.22778;-72.27333;388;NA;NA;54306;"Región de De La Araucanía";"Victoria";"Malleco";"IX"
380043;"La Providencia";"La Providencia";"Instituto de Investigación Agropecuaria";-38.29194;-72.61139;254;NA;NA;54184;"Región de De La Araucanía";"Traiguen";"Malleco";"IX"
380044;"San Luis";"San Luis";"Instituto de Investigación Agropecuaria";-38.40167;-71.9025;549;NA;NA;54246;"Región de De La Araucanía";"Curacautin";"Malleco";"IX"
380046;"San Fabián";"San Fabián";"Instituto de Investigación Agropecuaria";-38.44639;-72.84944;197;NA;NA;53485;"Región de De La Araucanía";"Galvarino";"Cautin";"IX"
380049;"Sta. Ines";"Sta. Ines";"Instituto de Investigación Agropecuaria";-38.50472;-72.34361;263;NA;NA;54373;"Región de De La Araucanía";"Lautaro";"Cautin";"IX"
380051;"Quiripio";"Quiripio";"Instituto de Investigación Agropecuaria";-38.63972;-73.24417;322;NA;NA;54278;"Región de De La Araucanía";"Carahue";"Cautin";"IX"
380052;"Perales";"Perales";"Instituto de Investigación Agropecuaria";-38.66389;-72.80889;55;NA;NA;54292;"Región de De La Araucanía";"Cholchol";"Cautin";"IX"
380054;"Tranapuente";"Tranapuente";"Instituto de Investigación Agropecuaria";-38.69083;-73.35333;64;NA;NA;54164;"Región de De La Araucanía";"Carahue";"Cautin";"IX"
380056;"Marimenuco";"Marimenuco";"Instituto de Investigación Agropecuaria";-38.73167;-71.14083;1084;NA;NA;54442;"Región de De La Araucanía";"Lonquimay";"Malleco";"IX"
380057;"Sta. Adela";"Sta. Adela";"Instituto de Investigación Agropecuaria";-38.75611;-72.89139;50;NA;NA;54235;"Región de De La Araucanía";"Nueva Imperial";"Cautin";"IX"
380059;"El Membrillo";"El Membrillo";"Instituto de Investigación Agropecuaria";-38.83417;-71.6825;527;NA;NA;54199;"Región de De La Araucanía";"Melipeuco";"Cautin";"IX"
380061;"Domínguez";"Domínguez";"Instituto de Investigación Agropecuaria";-38.91861;-73.24028;93;NA;NA;54291;"Región de De La Araucanía";"Saavedra";"Cautin";"IX"
380062;"C. Llollinco";"C. Llollinco";"Instituto de Investigación Agropecuaria";-38.97694;-72.99778;24;NA;NA;54200;"Región de De La Araucanía";"Teodoro Schmidt";"Cautin";"IX"
380063;"Victoria (Reg.)";"Victoria (Reg.)";"Dirección Meteorológica de Chile";-38.22889;-72.34333;336;85726;NA;54550;"Región de De La Araucanía";"Victoria";"Malleco";"IX"
380064;"Collipulli";"Collipulli";"Fundación para el Desarrollo Frutícola";-38.00111;-72.24555;383;NA;NA;6760;"Región de De La Araucanía";"Collipulli";"Malleco";"IX"
380066;"Traiguén, Galvarino";"Traiguén, Galvarino";"Fundación para el Desarrollo Frutícola";-38.35917;-72.70972;230;NA;NA;19762;"Región de De La Araucanía";"Galvarino";"Cautin";"IX"
380068;"Freire, Los Quilantos";"Freire, Los Quilantos";"Fundación para el Desarrollo Frutícola";-38.90833;-72.79833;78;NA;NA;12199;"Región de De La Araucanía";"Freire";"Cautin";"IX"
380070;"Teodoro Schmidt, Pocoyan";"Teodoro Schmidt, Pocoyan";"Fundación para el Desarrollo Frutícola";-38.9925;-73.09889;30;NA;NA;2078;"Región de De La Araucanía";"Teodoro Schmidt";"Cautin";"IX"
380901;"Victoria Ad.";"Victoria Ad.";"Dirección Meteorológica de Chile";-38.24722;-72.3475;355;85725;NA;22690;"Región de De La Araucanía";"Victoria";"Malleco";"IX"
380902;"Puerto Saavedra tenencia";"Puerto Saavedra tenencia";"Dirección Meteorológica de Chile";-38.785;-73.39778;6;85741;NA;1461;"Región de De La Araucanía";"Teodoro Schmidt";"Cautin";"IX"
380904;"Traiguén Oficina Meteorológica";"Traiguén Oficina Meteorológica";"Dirección Meteorológica de Chile";-38.25;-72.66667;177;85727;NA;608;"Región de De La Araucanía";"Traiguen";"Malleco";"IX"
380906;"Curacautín, retén el Troyo";"Curacautín, retén el Troyo";"Dirección Meteorológica de Chile";-38.25;-71.23333;1100;NA;NA;1521;"Región de De La Araucanía";"Curacautin";"Malleco";"IX"
380937;"Fundo Santa Adela (Los Laureles)";"Fundo Santa Adela (Los Laureles)";"Dirección Meteorológica de Chile";-38.97694;-72.23861;278;NA;NA;338;"Región de De La Araucanía";"Temuco";"Cautin";"IX"
390001;"Flor del Lago";"Flor del Lago";"Dirección Meteorológica de Chile";-39.16056;-72.11611;367;NA;NA;21586;"Región de De La Araucanía";"Cunco";"Cautin";"IX"
390002;"Villarrica Sendos";"Villarrica Sendos";"Dirección Meteorológica de Chile";-39.29778;-72.23139;275;NA;NA;3652;"Región de De La Araucanía";"Villarrica";"Cautin";"IX"
390003;"Loncoche comisaría";"Loncoche comisaría";"Dirección Meteorológica de Chile";-39.37222;-72.63555;113;85758;NA;17720;"Región de De La Araucanía";"Loncoche";"Cautin";"IX"
390004;"Purulón Escuela Agrícola";"Purulón Escuela Agrícola";"Dirección Meteorológica de Chile";-39.48083;-72.69278;95;NA;NA;21804;"Región de De La Araucanía";"Loncoche";"Cautin";"IX"
390013;"Curaco en la Balsa";"Curaco en la Balsa";"Dirección Meteorológica de Chile";-39.05667;-72.20722;264;NA;NA;21089;"Región de De La Araucanía";"Cunco";"Cautin";"IX"
390016;"Quilentué Fundo";"Quilentué Fundo";"Dirección Meteorológica de Chile";-39.35194;-72.11805;405;NA;NA;12927;"Región de De La Araucanía";"Villarrica";"Cautin";"IX"
390017;"Quitratue retén";"Quitratue retén";"Dirección Meteorológica de Chile";-39.15583;-72.66;92;NA;NA;3653;"Región de De La Araucanía";"Gorbea";"Cautin";"IX"
390028;"Villarrica";"Villarrica";"Dirección Meteorológica de Chile";-39.19;-72.11222;393;85756;NA;123024;"Región de De La Araucanía";"Villarrica";"Cautin";"IX"
390034;"Cuarta Faja";"Cuarta Faja";"Instituto de Investigación Agropecuaria";-39.11556;-72.60528;115;NA;NA;52762;"Región de De La Araucanía";"Gorbea";"Cautin";"IX"
390035;"Huiscapi";"Huiscapi";"Instituto de Investigación Agropecuaria";-39.26333;-72.39889;266;NA;NA;53830;"Región de De La Araucanía";"Villarrica";"Cautin";"IX"
390036;"Puala";"Puala";"Instituto de Investigación Agropecuaria";-39.38194;-71.5725;393;NA;NA;54280;"Región de De La Araucanía";"Curarrehue";"Cautin";"IX"
390044;"Cunco";"Cunco";"Fundación para el Desarrollo Frutícola";-39.00694;-72.25167;235;NA;NA;19868;"Región de De La Araucanía";"Cunco";"Cautin";"IX"
390045;"Gorbea (FDF)";"Gorbea (FDF)";"Fundación para el Desarrollo Frutícola";-39.10305;-72.61528;110;NA;NA;18617;"Región de De La Araucanía";"Gorbea";"Cautin";"IX"
390046;"Loncoche, Pucón";"Loncoche, Pucón";"Fundación para el Desarrollo Frutícola";-39.35611;-71.76833;444;NA;NA;15518;"Región de De La Araucanía";"Pucon";"Cautin";"IX"
390047;"Loncoche";"Loncoche";"Fundación para el Desarrollo Frutícola";-39.39333;-72.63667;108;NA;NA;20046;"Región de De La Araucanía";"Loncoche";"Cautin";"IX"
390048;"Villarrica, Vida Nueva";"Villarrica, Vida Nueva";"Fundación para el Desarrollo Frutícola";-39.19639;-72.26139;264;NA;NA;19616;"Región de De La Araucanía";"Villarrica";"Cautin";"IX"
390905;"Llafenco retén";"Llafenco retén";"Dirección Meteorológica de Chile";-39.33333;-71.78333;399;NA;NA;1461;"Región de De La Araucanía";"Villarrica";"Cautin";"IX"
390005;"San José de la Mariquina";"San José de la Mariquina";"Dirección Meteorológica de Chile";-39.53833;-72.96694;28;NA;NA;21690;"Región de De Los Ríos";"Mariquina";"Valdivia";"XIV"
390006;"Pichoy, Valdivia Ad.";"Pichoy, Valdivia Ad.";"Dirección Meteorológica de Chile";-39.65667;-73.08722;18;85766;NA;466821;"Región de De Los Ríos";"Valdivia";"Valdivia";"XIV"
390007;"Panguipulli, Escuela";"Panguipulli, Escuela";"Dirección Meteorológica de Chile";-39.64055;-72.33528;155;NA;NA;21018;"Región de De Los Ríos";"Panguipulli";"Valdivia";"XIV"
390008;"Valdivia, Radio Est. FACH.";"Valdivia, Radio Est. FACH.";"Dirección Meteorológica de Chile";-39.82;-72.23944;6;NA;NA;44933;"Región de De Los Ríos";"Valdivia";"Valdivia";"XIV"
390009;"Vista Alegre";"Vista Alegre";"Dirección Meteorológica de Chile";-39.81222;-73.22417;7;NA;NA;3281;"Región de De Los Ríos";"Valdivia";"Valdivia";"XIV"
390010;"Chan Chan";"Chan Chan";"Dirección Meteorológica de Chile";-39.86139;-72.13278;139;NA;NA;4383;"Región de De Los Ríos";"Panguipulli";"Valdivia";"XIV"
390011;"Punahue";"Punahue";"Dirección Meteorológica de Chile";-39.86306;-72.50083;258;NA;NA;3287;"Región de De Los Ríos";"Los Lagos";"Valdivia";"XIV"
390012;"Reumen";"Reumen";"Dirección Meteorológica de Chile";-39.98667;-72.83389;69;NA;NA;20169;"Región de De Los Ríos";"Paillaco";"Valdivia";"XIV"
390014;"Mehuín";"Mehuín";"Dirección Meteorológica de Chile";-39.44889;-73.22611;22;NA;NA;3652;"Región de De Los Ríos";"Mariquina";"Valdivia";"XIV"
390015;"Isla Teja (Universidad Austral Valdivia)";"Isla Teja (Universidad Austral Valdivia)";"Dirección Meteorológica de Chile";-39.79944;-73.25833;15;85770;NA;134373;"Región de De Los Ríos";"Valdivia";"Valdivia";"XIV"
390026;"Valdivia (Centro de Estudios Científicos - Radiación UV)";"Valdivia (Centro de Estudios Científicos - Radiación UV)";"Dirección Meteorológica de Chile";-39.81389;-73.24805;14;NA;NA;627845;"Región de De Los Ríos";"Valdivia";"Valdivia";"XIV"
390029;"Panguipulli";"Panguipulli";"Dirección Meteorológica de Chile";-39.63444;-72.34389;229;85764;NA;189101;"Región de De Los Ríos";"Panguipulli";"Valdivia";"XIV"
390038;"Santa Carla";"Santa Carla";"Instituto de Investigación Agropecuaria";-39.67944;-72.61139;264;NA;NA;53585;"Región de De Los Ríos";"Panguipulli";"Valdivia";"XIV"
390039;"Las Lomas";"Las Lomas";"Instituto de Investigación Agropecuaria";-39.70083;-73.01472;22;NA;NA;53878;"Región de De Los Ríos";"Mafil";"Valdivia";"XIV"
390040;"Estación Experimental Austral";"Estación Experimental Austral";"Instituto de Investigación Agropecuaria";-39.7875;-73.23444;15;NA;NA;52111;"Región de De Los Ríos";"Valdivia";"Valdivia";"XIV"
390043;"Corral ESSAL";"Corral ESSAL";"Dirección Meteorológica de Chile";-39.88806;-73.42389;13;85768;NA;88716;"Región de De Los Ríos";"Corral";"Valdivia";"XIV"
390050;"Máfil";"Máfil";"Fundación para el Desarrollo Frutícola";-39.63194;-72.94972;31;NA;NA;19916;"Región de De Los Ríos";"Mafil";"Valdivia";"XIV"
390939;"Quitaluto Univ. Austral, Valdivia";"Quitaluto Univ. Austral, Valdivia";"Dirección Meteorológica de Chile";-39.8;-73.2;21;NA;NA;554;"Región de De Los Ríos";"Valdivia";"Valdivia";"XIV"
400001;"Paillaco";"Paillaco-Futrono";"Dirección Meteorológica de Chile";-40.03278;-72.87389;88;NA;NA;5540;"Región de De Los Ríos";"Futrono";"Ranco";"XIV"
400002;"Futrono";"Futrono";"Dirección Meteorológica de Chile";-40.13444;-72.415;87;NA;NA;2497;"Región de De Los Ríos";"Futrono";"Ranco";"XIV"
400004;"La Unión Sendos";"La Unión Sendos";"Dirección Meteorológica de Chile";-40.27667;-73.0775;76;NA;NA;9861;"Región de De Los Ríos";"La Union";"Ranco";"XIV"
400005;"Lago Ranco";"Lago Ranco";"Dirección Meteorológica de Chile";-40.32111;-72.48222;81;NA;NA;7304;"Región de De Los Ríos";"Lago Ranco";"Ranco";"XIV"
400006;"Río Bueno";"Río Bueno";"Dirección Meteorológica de Chile";-40.33555;-72.95278;64;NA;NA;16437;"Región de De Los Ríos";"Rio Bueno";"Ranco";"XIV"
400012;"Quillaico";"Quillaico";"Dirección Meteorológica de Chile";-40.2825;-72.57528;166;NA;NA;1826;"Región de De Los Ríos";"Futrono";"Ranco";"XIV"
400034;"Lago Verde";"Lago Verde";"Instituto de Investigación Agropecuaria";-40.165;-72.63389;248;NA;NA;52570;"Región de De Los Ríos";"Paillaco";"Valdivia";"XIV"
400035;"Palermo";"Palermo";"Instituto de Investigación Agropecuaria";-40.25917;-73.10667;78;NA;NA;54161;"Región de De Los Ríos";"La Union";"Ranco";"XIV"
400039;"El Cardal";"El Cardal";"Instituto de Investigación Agropecuaria";-40.38667;-72.91917;80;NA;NA;53794;"Región de De Los Ríos";"Rio Bueno";"Ranco";"XIV"
400041;"Rucatayo";"Rucatayo";"Instituto de Investigación Agropecuaria";-40.59889;-72.58667;278;NA;NA;51449;"Región de De Los Ríos";"Rio Bueno";"Ranco";"XIV"
400048;"Paillaco Norte";"Paillaco Norte";"Fundación para el Desarrollo Frutícola";-40.04583;-72.90139;74;NA;NA;13577;"Región de De Los Ríos";"Paillaco";"Valdivia";"XIV"
400049;"Paillaco";"Paillaco";"Fundación para el Desarrollo Frutícola";-40.09639;-72.92667;96;NA;NA;13563;"Región de De Los Ríos";"Paillaco";"Valdivia";"XIV"
400050;"La Unión Norte";"La Unión Norte";"Fundación para el Desarrollo Frutícola";-40.28861;-73.07139;28;NA;NA;19865;"Región de De Los Ríos";"La Union";"Ranco";"XIV"
400051;"La Unión";"La Unión";"Fundación para el Desarrollo Frutícola";-40.31667;-73.02417;27;NA;NA;4873;"Región de De Los Ríos";"Valdivia";"Valdivia";"XIV"
400053;"La Unión, Contra Coronel";"La Unión, Contra Coronel";"Fundación para el Desarrollo Frutícola";-40.33889;-72.97833;68;NA;NA;3551;"Región de De Los Ríos";"Rio Bueno";"Ranco";"XIV"
400912;"Río Bueno D.O.S.";"Río Bueno D.O.S.";"Dirección Meteorológica de Chile";-40.33333;-72.91667;66;NA;NA;335;"Región de De Los Ríos";"Rio Bueno";"Ranco";"XIV"
400007;"San Pablo";"San Pablo";"Dirección Meteorológica de Chile";-40.41111;-73.01055;75;NA;NA;21705;"Región de De Los Lagos";"San Pablo";"Osorno";"X"
400008;"San Juán de La Costa";"San Juán de La Costa";"Dirección Meteorológica de Chile";-40.52889;-73.475;67;NA;NA;1826;"Región de De Los Lagos";"San Juan de la Costa";"Osorno";"X"
