sep=; 
"codigo_comuna";"poblacion";"15-44";"45-64";"65+";"mujer";"nombre_comuna";"codigo_provincia";"nombre_provincia";"codigo_region";"nombre_region";"region";"superficie";"perimetro";"casos_fallecidos";"tasa_mortalidad";"mp25";"casos_confirmados";"tasa_contagios";"dias_primerContagio";"hr_summer";"hr_winter";"tmed_summer";"tmed_winter";"ingresoTotal_media";"ingresoTotal_mediana";"ingresoAutonomo_media";"ingresoAutonomo_mediana";"perc_ocupado";"perc_menor_media";"perc_isapre";"perc_puebloOrig";"viviendas";"perc_rural";"perc_material_irrecuperable";"pcr_region";"consumo_lena_m3";"penetracion_lena";"defunciones";"tasa_mortalidad_all";"tasa_camas";"dias_cuarentena";"densidad_pob"
"10106";17068;0.382704476212796;0.270564799625029;0.148113428638388;0.49138739161003;"Los Muermos";"101";"Llanquihue";"10";"Los Lagos";"X";1221183095.82089;207367.882844528;0;0;NA;47;263.793006679014;102;NA;NA;NA;NA;290761.039547146;162415.92;336612.182156498;250000;0.508654697689397;0.597505142326322;0.0842677990843341;0.143426294820717;7264;0.525076165924537;0.0693832599118943;88723;66500.1539794475;0.964365680529751;69;404.26529177408;NA;NA;1.39766101073703e-05
"10107";17591;0.416974589278608;0.262804843385822;0.117219032459781;0.509578761866864;"Llanquihue";"101";"Llanquihue";"10";"Los Lagos";"X";433758360.656097;116425.021195604;1;5.37028086568928;NA;79;424.252188389453;102;NA;NA;NA;NA;273035.737052975;243145.911764706;322007.636887872;270000;0.49478021978022;0.499841621792841;0.0569808120428283;0.293274970155193;6135;0.191518390085839;0.0417277913610432;88723;68537.8608303528;0.964365680529751;82;466.147461770223;85.2708771530896;NA;4.05548378903685e-05
"10108";14216;0.357273494653911;0.296356218345526;0.164532920652786;0.491347777152504;"Maullin";"101";"Llanquihue";"10";"Los Lagos";"X";806338894.066947;247714.77070395;0;0;NA;57;382.704444742849;102;NA;NA;NA;NA;199160.591866306;127811.303030303;241599.164659721;166083.5;0.434498036451515;0.574854344338428;0.0114100817438693;0.206035453010692;6630;0.533905458638154;0.0882352941176471;88723;55388.2229301515;0.964365680529751;65;457.231288688801;225.098480585256;NA;1.76303042115437e-05
"10109";44578;0.442774462739468;0.23935573601328;0.097828525281529;0.509219794517475;"Puerto Varas";"101";"Llanquihue";"10";"Los Lagos";"X";4017262779.56156;512530.842583807;1;2.05676676264912;NA;127;261.209378856438;109;NA;NA;NA;NA;463923.037885054;277404.258426966;538495.296485395;300876.818181818;0.567484489565708;0.380921434373912;0.14680011411183;0.177576382969178;17643;0.27744627394679;0.0392790341778609;88723;173684.313574866;0.964365680529751;137;307.326483915833;192.920274574902;NA;1.10966104151308e-05
"10201";43807;0.44230374141119;0.240144269180725;0.109297600840048;0.509872851370786;"Castro";"102";"Chiloe";"10";"Los Lagos";"X";467351801.908302;234097.706182813;0;0;NA;14;29.4074400823408;109;76.0752475247525;92.7509025270758;13.5529085872576;6.00489130434783;422721.129565617;270000;490572.614934799;304974.653061224;0.547721605078214;0.442858118723957;0.14770723873693;0.280229187116214;18021;0.222863925856598;0.057488485655624;88723;170680.351850109;0.964365680529751;494;1127.67365946082;294.473485972561;NA;9.3734526797856e-05
"10202";38991;0.400374445384832;0.2665486907235;0.133646226052166;0.51196429945372;"Ancud";"102";"Chiloe";"10";"Los Lagos";"X";1740266757.62354;406499.710753423;2;4.71053747232559;NA;106;249.658486033256;102;NA;NA;NA;NA;260694.019699935;184182.368932039;327622.378100396;250000;0.445810121731954;0.504278906933774;0.0689207093355075;0.27606370700931;16959;0.275089123130979;0.0895689604339878;88723;151916.305590148;0.964365680529751;264;677.079325998307;184.657997999538;NA;2.24051857734989e-05
"10203";14858;0.43895544487818;0.24922600619195;0.114551083591331;0.49892313904967;"Chonchi";"102";"Chiloe";"10";"Los Lagos";"X";1365221363.11026;200067.20328712;0;0;NA;1;6.24492599762693;19;NA;NA;NA;NA;451829.377521117;211870.425531915;545821.826110687;270000;0.510427766783376;0.557777488275143;0.0823398401676929;0.386121954502625;6706;0.615426033113474;0.0844020280345959;88723;57889.5762729454;0.964365680529751;64;430.744380131915;NA;NA;1.08832167452686e-05
"10204";3829;0.402977278662836;0.236876469051972;0.153303734656568;0.516061634891617;"Curaco de Velez";"102";"Chiloe";"10";"Los Lagos";"X";78741258.1453671;44950.9571500409;0;0;NA;18;442.69552385637;26;NA;NA;NA;NA;242297.733524355;117691.5;316855.825531915;256000;0.423728813559322;0.624454148471616;0.0633187772925764;0.304256986158266;1693;0.711151736745887;0.067336089781453;88723;14918.5077095913;0.964365680529751;12;313.397753982763;NA;NA;4.86276202614282e-05
"10205";13762;0.429152739427409;0.242188635372766;0.113864263915129;0.497674756576079;"Dalcahue";"102";"Chiloe";"10";"Los Lagos";"X";1229409793.80928;232764.941052505;1;6.6361404207313;NA;7;46.4529829451191;63;NA;NA;NA;NA;338720.166390071;250048.507352941;423809.35024108;321228.315789474;0.518181209401996;0.595824588534188;0.13216276477146;0.278593227728528;5659;0.476820229617788;0.0743947693938858;88723;53619.3531207615;0.964365680529751;57;414.183984885918;NA;NA;1.11939892371924e-05
"10206";3921;0.402448355011477;0.252741647538893;0.165008926294313;0.496812037745473;"Puqueldon";"102";"Chiloe";"10";"Los Lagos";"X";96661065.2713955;65071.7635537031;0;0;NA;0;0;NA;NA;NA;NA;NA;221595.997306397;183898.305555556;272129.54894785;277861.111111111;0.427707199032063;0.618852459016393;0.00973360655737709;0.314715633766896;1641;1;0.0304692260816575;88723;15276.9570982783;0.964365680529751;18;459.066564651875;NA;NA;4.05644194898018e-05
"10207";5385;0.406685236768802;0.260724233983287;0.13091922005571;0.485051067780873;"Queilen";"102";"Chiloe";"10";"Los Lagos";"X";330359851.407814;162930.042087065;0;0;NA;1;18.0407721450478;0;NA;NA;NA;NA;183275.220287126;110297.55;258655.604685757;230000;0.453631010794897;0.66660094637224;0.022970297029703;0.506963788300836;2450;0.568616527390901;0.0751020408163265;88723;20980.97780521;0.964365680529751;31;575.673166202414;74.280408542247;NA;1.63004068958503e-05
"10208";27192;0.463849661665196;0.231134157105031;0.0722639011473963;0.49040158870256;"Quellon";"102";"Chiloe";"10";"Los Lagos";"X";3344875204.67921;647000.240726148;0;0;NA;6;20.4715275171449;81;NA;NA;NA;NA;249962.667145477;129831.421686747;389671.309972486;3e+05;0.443504230960677;0.59824646609238;0.0468270544854439;0.484664607237423;11003;0.344880847308032;0.078069617377079;88723;105945.171491044;0.964365680529751;105;386.142983230362;132.391879964696;NA;8.12945127577872e-06
"10209";8352;0.388888888888889;0.265325670498084;0.154813218390805;0.484195402298851;"Quemchi";"102";"Chiloe";"10";"Los Lagos";"X";438152468.246297;277763.245418584;0;0;NA;14;159.398838665604;63;NA;NA;NA;NA;172559.438370294;109578;253552.606879607;160386.272151899;0.367500341670083;0.682407715330895;0.0192883272364482;0.369013409961686;3860;0.699233716475096;0.0660621761658031;88723;32540.9705903648;0.964365680529751;35;419.061302681992;NA;NA;1.90618576985971e-05
"10210";8088;0.398738872403561;0.254327398615232;0.150593471810089;0.512734915924827;"Quinchao";"102";"Chiloe";"10";"Los Lagos";"X";157101695.195398;196551.042787113;0;0;NA;4;48.2043865991805;102;NA;NA;NA;NA;229708.965706005;121479.822916667;310861.469995081;205833.333333333;0.373501577287066;0.662669384818323;0.0324330841572221;0.482566765578635;3566;0.603239366963403;0.0891755468311834;88723;31512.3766923935;0.964365680529751;69;853.115727002967;247.279920870425;NA;5.14825762378975e-05
"10301";161460;0.438189025145547;0.241793633097981;0.117100210578471;0.522141706924316;"Osorno";"103";"Osorno";"10";"Los Lagos";"X";954627000.462361;228708.747406802;12;6.92001614670434;39.0912425087351;634;365.607519750879;116;69.5128048780488;87.6370967741936;15.6219895287958;6.85537634408602;354196.310912428;264982.891025641;425540.301930816;290000;0.524765838188657;0.422424034107013;0.100328649916123;0.28921714356497;60132;0.0844419670506627;0.0267910596687288;88723;629078.677145629;0.964365680529751;1402;868.326520500434;269.4165737644;116;0.000169134122460185
"10302";8999;0.398377597510835;0.281253472608068;0.125791754639404;0.475386154017113;"Puerto Octay";"103";"Osorno";"10";"Los Lagos";"X";1792799649.03514;267122.882490136;0;0;NA;9;97.911227154047;102;NA;NA;NA;NA;302297.498929336;270000;357709.904987634;3e+05;0.512779083431257;0.497943382530849;0.0563258232235702;0.309701077897544;4099;0.771863540393377;0.0495242742132227;88723;35061.8048781959;0.964365680529751;44;488.943215912879;111.123458162018;NA;5.01952351722242e-06
"10303";20369;0.385389562570573;0.26510874367912;0.149148215425401;0.510236143158722;"Purranque";"103";"Osorno";"10";"Los Lagos";"X";1450365971.65869;288917.034145198;0;0;NA;90;426.944971537002;112;NA;NA;NA;NA;300684.727038328;176969.612903226;376367.785263158;270000;0.433243324332433;0.527492447129909;0.043970550901244;0.260542981982424;7873;0.292896067553635;0.0435666200939921;88723;79361.4738930962;0.964365680529751;118;579.31169915067;196.376847169719;NA;1.4044041571594e-05
"10304";11667;0.400788548898603;0.269563726750664;0.138853175623554;0.48932887631782;"Puyehue";"103";"Osorno";"10";"Los Lagos";"X";1642243897.12407;292778.384493455;0;0;NA;19;161.19453635361;102;NA;NA;NA;NA;296407.491104569;172632.850649351;338058.190686661;250000;0.48684712161647;0.495424579356489;0.0253228410008071;0.310791120253707;4911;0.571612239650296;0.0443901445734066;88723;45456.837150118;0.964365680529751;50;428.559184023314;NA;NA;7.10430406861704e-06
"10305";14085;0.378913738019169;0.273482428115016;0.153283635072772;0.499396521121761;"Rio Negro";"103";"Osorno";"10";"Los Lagos";"X";1268196428.65937;258775.146331392;0;0;NA;51;357.267950963222;102;NA;NA;NA;NA;354457.913905887;159996.150943396;431827.69044975;270000;0.504748692775584;0.46989835809226;0.0578616352201258;0.335392261270856;5670;0.504153354632588;0.0696649029982363;88723;54877.8221701733;0.964365680529751;85;603.478878239262;220.092296769613;NA;1.11063236590955e-05
"10306";7512;0.352103301384452;0.289936102236422;0.182507987220447;0.466054313099042;"San Juan de la Costa";"103";"Osorno";"10";"Los Lagos";"X";1518515284.72327;228732.847059802;2;26.1814373609111;NA;43;562.900903259589;109;NA;NA;NA;NA;220621.107848781;110512.354166667;296397.536660505;2e+05;0.426449534717251;0.66859756097561;0.0383206106870229;0.777689030883919;5314;0.844249201277955;0.0500564546480994;88723;29268.1718240924;0.964365680529751;36;479.233226837061;173.056443024494;NA;4.94693736412997e-06
"10307";10030;0.364506480558325;0.283050847457627;0.164506480558325;0.503688933200399;"San Pablo";"103";"Osorno";"10";"Los Lagos";"X";627685884.745523;166640.732826827;1;9.47597839476926;NA;15;142.139675921539;107;NA;NA;NA;NA;221700.280031571;168014.944444444;271518.157327586;230000;0.564866149215904;0.629761300152362;0.0110366574694521;0.413260219341974;4235;0.540478564307079;0.0573789846517119;88723;39078.7757448945;0.964365680529751;51;508.474576271186;89.7308075772682;NA;1.59793301773328e-05
"10401";5071;0.445474265430881;0.281601262078486;0.0987970814435023;0.405245513705384;"Chaiten";"104";"Palena";"10";"Los Lagos";"X";8285221177.39481;861005.203843692;0;0;NA;11;219.123505976096;102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.239794912246105;2221;0.676000788799053;0.0346690679873931;88723;19757.5744568654;0.964365680529751;28;552.159337408795;NA;NA;6.12053666573874e-07
"10402";2623;0.434998093785742;0.26153259626382;0.121235226839497;0.47579107891727;"Futaleufu";"104";"Palena";"10";"Los Lagos";"X";1235856395.72394;216863.462806504;0;0;NA;1;35.6379187455453;63;56.1189573459716;83.6101818181818;14.7777777777778;3.47452054794521;NA;NA;NA;NA;NA;NA;NA;0.160503240564239;1433;0.291650781547846;0.00767620376831821;88723;10219.7037665861;0.964365680529751;8;304.994281357225;228.745711017918;NA;2.12241487690283e-06
"10403";8944;0.40474060822898;0.262410554561717;0.110241502683363;0.474396243291592;"Hualaihue";"104";"Palena";"10";"Los Lagos";"X";2889997934.70105;538059.910429151;1;10.498687664042;NA;20;209.97375328084;102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.338886404293381;4439;0.5929114490161;0.0741157918450101;88723;34847.5144827852;0.964365680529751;40;447.227191413238;NA;NA;3.09481190024628e-06
"10404";1711;0.392168322618352;0.278199883109293;0.154295733489188;0.482174167153711;"Palena";"104";"Palena";"10";"Los Lagos";"X";2655013293.66576;352606.538222038;0;0;NA;0;0;NA;60.615331010453;85.0064748201439;14.814089347079;4.02775800711744;NA;NA;NA;NA;NA;NA;NA;0.172998246639392;1002;0.371712448860316;0.0249500998003992;88723;6666.37939177611;0.964365680529751;11;642.898889538282;467.562828755114;NA;6.44441217707666e-07
"11101";57818;0.446763983534539;0.231208274239856;0.0890380158428171;0.502525165173475;"Coihaique";"111";"Coihaique";"11";"Aysen del General Carlos Ibanez del Campo";"XI";7273098360.79543;684429.623625456;0;0;51.078534646957;30;49.0115994118608;102;59.5564605892722;81.0080509303866;13.0638382439352;2.40770585169744;551857.609954233;324659.111111111;677770.65701915;424387.1875;0.613072779219646;0.441280054182188;0.0964055718885622;0.250492926078384;23999;0.135770867203985;0.0102504271011292;6322;315405.658853409;0.99493006993007;342;591.511294060673;276.730429969906;NA;7.9495693763279e-06
"11102";852;0.370892018779343;0.311032863849765;0.139671361502347;0.42018779342723;"Lago Verde";"111";"Coihaique";"11";"Aysen del General Carlos Ibanez del Campo";"XI";5432861919.43421;540589.304479099;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.242957746478873;606;1;0.0132013201320132;6322;4647.78479613796;0.99493006993007;3;352.112676056338;NA;NA;1.5682342246768e-07
"11201";23959;0.448140573479694;0.232814391251722;0.0859802162026796;0.469134771901999;"Aisen";"112";"Aisen";"11";"Aysen del General Carlos Ibanez del Campo";"XI";29864021641.2825;6466828.24688873;0;0;29.6950867052023;36;143.988480921526;112;76.2554296231716;87.6313218390805;13.5194422852701;4.91724137931034;429183.545449995;3e+05;534717.587706049;362000;0.551484209099535;0.464836294229922;0.0721148368966695;0.318502441671188;9617;0.152385324930089;0.0270354580430488;6322;130699.85437872;0.99493006993007;124;517.550815977295;196.168454443007;NA;8.02269710616615e-07
"11202";6517;0.474911769218966;0.263618229246586;0.0721190731931871;0.398189350928341;"Cisnes";"112";"Aisen";"11";"Aysen del General Carlos Ibanez del Campo";"XI";15355657151.4587;4787633.67227367;0;0;NA;0;0;NA;NA;NA;NA;NA;391043.052895463;283051.409090909;509363.30890411;351363.636363636;0.595550061804697;0.550290135396518;0.00854700854700852;0.295534755255486;2940;0.368727942304741;0.0414965986394558;6322;35551.1895732759;0.99493006993007;15;230.167254871874;138.100352923124;NA;4.24403849064898e-07
"11203";1843;0.514378730330982;0.240911557243625;0.0651112316874661;0.367335865436788;"Guaitecas";"112";"Aisen";"11";"Aysen del General Carlos Ibanez del Campo";"XI";619431088.168356;572313.093085217;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.495930548019533;690;0.074877916440586;0.0376811594202899;6322;10053.8349522092;0.99493006993007;2;108.51871947911;NA;NA;2.97531078953385e-06
"11301";3490;0.467621776504298;0.229799426934097;0.0939828080229226;0.455014326647564;"Cochrane";"113";"Capitan Prat";"11";"Aysen del General Carlos Ibanez del Campo";"XI";8635176235.82664;576816.341974317;0;0;NA;0;0;NA;53.469209039548;82.5439024390244;14.0570621468927;2.03021148036254;453370.705121573;308230.4375;579532.506993007;479210.526315789;0.542735042735043;0.497005988023952;0.0229071220324865;0.16647564469914;1771;0.185959885386819;0.0237154150197628;6322;19038.4611954478;0.99493006993007;8;229.226361031519;315.186246418338;NA;4.04160830617478e-07
"11302";625;0.4752;0.24;0.0688;0.4016;"OHiggins";"113";"Capitan Prat";"11";"Aysen del General Carlos Ibanez del Campo";"XI";7752229699.17581;531822.687755318;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2544;363;1;0.0165289256198347;6322;3409.46654646271;0.99493006993007;NA;NA;NA;NA;8.06219660991789e-08
"11303";523;0.462715105162524;0.235181644359465;0.0669216061185468;0.455066921606119;"Tortel";"113";"Capitan Prat";"11";"Aysen del General Carlos Ibanez del Campo";"XI";20106016248.6124;6153065.15067484;0;0;NA;0;0;102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.367112810707457;320;1;0.01875;6322;2853.04160607999;0.99493006993007;1;191.204588910134;NA;134;2.60121146592674e-08
"11401";4865;0.404727646454265;0.279753340184995;0.116135662898253;0.470298047276465;"Chile Chico";"114";"General Carrera";"11";"Aysen del General Carlos Ibanez del Campo";"XI";5747098973.5509;474652.482260803;0;0;NA;1;19.5274360476469;102;37.4005681818182;67.0243169398907;15.6056657223796;3.26675749318801;443495.929365447;271461.538461538;516324.516869861;352067.403846154;0.538915609969392;0.478179783662812;0.0380769230769231;0.209660842754368;2602;0.350051387461459;0.02152190622598;6322;26539.2875976657;0.99493006993007;23;472.764645426516;164.439876670093;NA;8.4651404515383e-07
"11402";2666;0.382220555138785;0.288822205551388;0.150787696924231;0.457989497374344;"Rio Ibanez";"114";"General Carrera";"11";"Aysen del General Carlos Ibanez del Campo";"XI";5990353976.10647;414034.620194573;0;0;NA;0;0;NA;NA;NA;NA;NA;254206.128869236;141773.142857143;345310.974708171;210000;0.511851851851852;0.659040178571429;0.0147895335608647;0.274193548387097;1813;1;0.0115830115830116;6322;14543.4205005913;0.99493006993007;10;375.093773443361;NA;NA;4.45048825267052e-07
"12101";131592;0.443841570916165;0.24914128518451;0.118761018906924;0.501960605507934;"Punta Arenas";"121";"Magallanes";"12";"Magallanes y de la Antartica Chilena";"XII";17643488921.1144;7981566.57753651;28;19.7205318909173;4.98998589010989;1506;1060.68289384719;116;62.3349030470914;82.4114130434783;10.6531855955679;2.42282608695652;580747.802294729;394100.125;645709.148136591;436919;0.562655427606939;0.337881404720783;0.197384389507006;0.210582710195149;50501;0.043011733236063;0.0285538900219798;14121;96980.2847003297;0.146822297739409;924;702.170344701806;370.083287737856;114;7.45838879080888e-06
"12102";274;0.361313868613139;0.361313868613139;0.105839416058394;0.302919708029197;"Laguna Blanca";"121";"Magallanes";"12";"Magallanes y de la Antartica Chilena";"XII";3495088478.15904;306960.415568328;0;0;NA;0;0;63;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.204379562043796;285;1;0.00350877192982456;14121;201.931713234014;0.146822297739409;NA;NA;NA;NA;7.83957263778121e-08
"12103";617;0.581847649918963;0.343598055105348;0.053484602917342;0.153970826580227;"Rio Verde";"121";"Magallanes";"12";"Magallanes y de la Antartica Chilena";"XII";9136064055.77307;2587139.64061276;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.162074554294976;231;1;0.00432900432900433;14121;454.71484330433;0.146822297739409;NA;NA;NA;NA;6.75345527607283e-08
"12104";799;0.46433041301627;0.386733416770964;0.0638297872340425;0.225281602002503;"San Gregorio";"121";"Magallanes";"12";"Magallanes y de la Antartica Chilena";"XII";6729958609.17003;542462.337934707;0;0;NA;2;293.685756240822;77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.167709637046308;372;1;0.00806451612903226;14121;588.844667423273;0.146822297739409;NA;NA;NA;NA;1.18722869842217e-07
"12201";2063;0.534173533688803;0.183713039263209;0.0315075133301018;0.420746485700436;"Cabo de Hornos";"122";"Antartica Chilena";"12";"Magallanes y de la Antartica Chilena";"XII";15671828829.4747;7403915.06139799;0;0;NA;22;1109.43015632879;116;66.2088068181818;76.1307065217391;9.54677871148459;2.46603260869565;NA;NA;NA;NA;NA;NA;NA;0.19583131362094;762;0.0916141541444498;0.015748031496063;14121;1520.38366569989;0.146822297739409;1;48.4730974309258;242.365487154629;124;1.31637476547729e-07
"12202";138;0.702898550724638;0.239130434782609;0;0.0869565217391304;"Antartica";"122";"Antartica Chilena";"12";"Magallanes y de la Antartica Chilena";"XII";NA;NA;0;0;NA;0;0;NA;84.6060303553737;86.8342427384279;0.815726283038878;-5.21222553670106;NA;NA;NA;NA;NA;NA;NA;0.0869565217391304;17;1;0;14121;101.702833672605;0.146822297739409;NA;NA;NA;NA;NA
"12301";6801;0.47625349213351;0.242317306278488;0.096897515071313;0.412880458756065;"Porvenir";"123";"Tierra del Fuego";"12";"Magallanes y de la Antartica Chilena";"XII";7328142630.1034;528395.470220333;0;0;NA;10;136.556056261095;102;63.9839335180055;80.4677595628415;10.5880886426593;2.57568306010929;631546.574506284;450000;658678.684060721;450000;0.654984423676013;0.440223002271319;0.0418604651162791;0.258785472724599;3187;0.108660491104249;0.0235331032318795;14121;5012.18095512601;0.146822297739409;24;352.88928098809;220.555800617556;NA;9.2806599752331e-07
"12302";1158;0.490500863557858;0.384283246977548;0.0449050086355786;0.196891191709845;"Primavera";"123";"Tierra del Fuego";"12";"Magallanes y de la Antartica Chilena";"XII";4273340739.60503;407388.85209995;0;0;NA;1;144.092219020173;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.20552677029361;472;1;0.00635593220338983;14121;853.419430383167;0.146822297739409;NA;NA;NA;NA;2.70982369664028e-07
"12303";405;0.511111111111111;0.358024691358025;0.0617283950617284;0.153086419753086;"Timaukel";"123";"Tierra del Fuego";"12";"Magallanes y de la Antartica Chilena";"XII";10990094342.8785;1499445.78711535;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.14320987654321;214;1;0.00467289719626168;14121;298.475707517429;0.146822297739409;NA;NA;NA;NA;3.68513670005424e-08
"12401";21477;0.445499837034968;0.236252735484472;0.128416445499837;0.48819667551334;"Natales";"124";"Ultima Esperanza";"12";"Magallanes y de la Antartica Chilena";"XII";48500784968.844;19345856.1189406;0;0;NA;52;218.652762593558;114;58.6621169916435;77.5827397260274;11.3194444444444;1.86712328767123;417059.505988821;305092.74;489940.423292643;355808.694444444;0.572899505766063;0.400273490916195;0.0917070056917921;0.278763328211575;9369;0.106951622666108;0.0376774468993489;14121;15828.0562230909;0.146822297739409;137;637.891698095637;260.744051776319;NA;4.42817575298965e-07
"12402";1209;0.683209263854425;0.210918114143921;0.0661703887510339;0.338296112489661;"Torres del Paine";"124";"Ultima Esperanza";"12";"Magallanes y de la Antartica Chilena";"XII";6517206143.28107;487070.42243643;0;0;NA;0;0;81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.116625310173697;226;1;0.0619469026548673;14121;891.005260218695;0.146822297739409;NA;NA;NA;NA;1.85508939478065e-07
"13101";404495;0.629308149668105;0.174597955475346;0.0742135255071138;0.489046836178445;"Santiago";"131";"Santiago";"13";"Metropolitana de Santiago";NA;23005889.8171734;22532.07067341;262;52.0722572131007;26.8281264486639;14329;2847.87547178061;116;NA;NA;NA;NA;755646.7149855;561460.72972973;774821.31271974;6e+05;0.750535180452475;0.216284407275242;0.290989437207417;0.0793384343440586;193628;0;0.00146156547606751;856497;21737.3166560942;0.0790816428187167;3391;838.329274774719;601.490747722469;120;0.0175822366887132
"13102";80832;0.447929038004751;0.232370843230404;0.118876187648456;0.509711500395883;"Cerrillos";"131";"Santiago";"13";"Metropolitana de Santiago";NA;16885538.3154378;20793.0715152937;69;77.5664373398084;29.1281718863863;2902;3262.28697333513;114;NA;NA;NA;NA;315784.334776466;268290.741784038;375016.521736639;3e+05;0.618840927432547;0.481159861872842;0.125191021156654;0.108137866191607;24547;0;0.00346274493828166;856497;4343.86279174132;0.0790816428187167;212;262.272367379256;NA;80;0.00478705496324618
"13103";132622;0.439783746286438;0.238700969673207;0.123637103949571;0.506582618268462;"Cerro Navia";"131";"Santiago";"13";"Metropolitana de Santiago";NA;11021166.8707353;15939.7288995223;225;157.933527533078;31.1152079788732;6179;4337.20562945285;116;NA;NA;NA;NA;292924.929486649;270000;363335.663737833;3e+05;0.555691294417592;0.408496621906222;0.0672149935953616;0.155411620998024;38020;0;0.00825881115202525;856497;7127.02606846691;0.0790816428187167;468;352.88262882478;NA;77;0.0120333900716224
"13104";126955;0.431003111338663;0.245567327005632;0.137466031270923;0.512606829191446;"Conchali";"131";"Santiago";"13";"Metropolitana de Santiago";NA;11059342.2594831;13745.5933882897;206;147.993821617156;NA;5908;4244.40533065125;116;NA;NA;NA;NA;354240.628241498;3e+05;395687.925030417;340000;0.56541937663654;0.344316272818905;0.100284308240372;0.097837816549171;37759;0;0.00537620170025689;856497;6822.48491594318;0.0790816428187167;519;408.806269938167;NA;77;0.0114794349447987
"13105";162505;0.431740561828867;0.242810990431064;0.122273160825821;0.511571951632257;"El Bosque";"131";"Santiago";"13";"Metropolitana de Santiago";NA;14214481.3000105;15347.2407858596;194;112.790697674419;31.6771981178161;6169;3586.62790697674;116;NA;NA;NA;NA;357310.46420163;287817.027624309;417213.486733204;320000;0.52935838944387;0.399182926430696;0.0718468090814581;0.117079474477708;47941;0;0.00402578168999395;856497;8732.92041483476;0.0790816428187167;469;288.606504415249;NA;99;0.0114323552558953
"13106";147041;0.489530131051883;0.228759325630266;0.118361545419305;0.500425051516244;"Estacion Central";"131";"Santiago";"13";"Metropolitana de Santiago";NA;14403092.3209003;18329.8338537461;133;64.3158342682502;NA;5993;2898.08116368138;116;NA;NA;NA;NA;393908.556871188;3e+05;460474.898649045;350469.696969697;0.542977229050588;0.389701826676617;0.11055878762551;0.104297440849831;52486;0;0.00384864535304653;856497;7901.89440766572;0.0790816428187167;698;474.697533341041;457.0153902653;85;0.0102089882314112
"13107";98671;0.446078381692696;0.225517122558807;0.0953978372571475;0.512298446352018;"Huechuraba";"131";"Santiago";"13";"Metropolitana de Santiago";NA;45032289.3691462;31614.7750486248;130;115.526802218115;NA;3616;3213.42243708233;116;NA;NA;NA;NA;336317.941018452;280278.053977273;389416.940672126;3e+05;0.572472683598442;0.450099110312082;0.127744487888393;0.0948100252353782;28945;0.00100333431302004;0.00435308343409915;856497;5302.51986247907;0.0790816428187167;211;213.841959643664;97.293024292852;70;0.00219111667166547
"13108";100281;0.520706813853073;0.201683270011268;0.109741626030853;0.509518253707083;"Independencia";"131";"Santiago";"13";"Metropolitana de Santiago";NA;7404828.78260109;11036.2794404343;219;154.15478830113;27.5035967760342;6225;4381.79706472389;116;NA;NA;NA;NA;399901.623746155;350000;409194.659324726;350000;0.724261229314421;0.229859841560024;0.184096908691683;0.0696343275396137;36666;0;0.00223640429825997;856497;5389.04028872985;0.0790816428187167;6265;6247.44468044794;1413.02938742135;120;0.0135426493905743
"13109";90119;0.443469190736693;0.235022581253676;0.14364340483139;0.521221939879493;"La Cisterna";"131";"Santiago";"13";"Metropolitana de Santiago";NA;10028923.073758;12710.4471045703;105;104.546269191708;NA;3055;3041.7985941016;116;NA;NA;NA;NA;516711.938334887;370751.5;560593.108238211;4e+05;0.536700573867285;0.296734485091497;0.189578975777613;0.0881390161897047;31480;0;0.00489199491740788;856497;4842.94055484135;0.0790816428187167;480;532.629079328443;NA;77;0.00898590998626844
"13110";366916;0.440983767401803;0.247280031396832;0.128340001526235;0.521162881967535;"La Florida";"131";"Santiago";"13";"Metropolitana de Santiago";NA;70878579.5367919;48310.9622923887;427;106.104618657019;26.4873571407837;13038;3239.79395327918;116;NA;NA;NA;NA;492513.681130475;350000;544512.99787916;380000;0.559721968758304;0.333274416331793;0.244029387363225;0.098965430779797;120035;0.000318874074720099;0.0026159036947557;856497;19717.8439243685;0.0790816428187167;1844;502.567345114413;272.269402261008;77;0.00517668387823066
